Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
6	SR Haynes, JM Carroll	The Range and Role of Theory in Information Systems Design Research: from Concepts to Construction.	2010	ICIS			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6692031650462068653	502	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:LdasjJ6CEcoC	136	0	0	0	6
6	RL Lee, JM Carroll	Towards A Framework for Effective User Participation in Nonprofit Community Contexts: Beyond User Involvement	2010	Southern Association for Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7132601417738751395	503	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:7Hz3ACDFbsoC	0	0	13	18	6
5	SE Kase, Y Zhang, JM Carroll, MB Rosson	Synthesizing IT case studies of nonprofits using a multiple-level patterns-based framework	2010	IEEE Transactions on Professional Communication			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13736569400188813109	529	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:uDGL6kOW6j0C	53	3	216	232	5
5	H Du, H Jiang, MB Rosson, JM Carroll	Increasing students in-class engagement through public commenting: An exploratory study	2010	Advanced Learning Technologies (ICALT), 2010 IEEE 10th International ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14459027239621033696	530	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:4xDN1ZYqzskC	0	0	0	0	5
5	JM Carroll, M Borge, C Ganoe, H Jiang	Distributed Collaborative Homeworks	2010	IEEE Education Engineering (EDUCON)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8078756056639222047	531	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:a3BOlSfXSfwC	0	0	1585	1594	5
4	H Jiang, JM Carroll, R Lee	Extending the task–artifact framework with organizational learning	2010	Knowledge and Process Management			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1758209170529043344	564	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:6VlyvFCUEfcC	17	1	22	35	4
4	G Convertino, JM Carroll	Toward experimental methods in collaborative computing research	2010	The handbook of emergent technologies in social research			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16839778087617646568	565	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:L1USKYWJimsC	0	0	0	0	4
3	JM Carroll, JD Burge, S Robertson, MB Rosson	Participatory design of an autism community network to enhance community participation, health, and well-being	2010	Proceedings of the 1st ACM International Health Informatics Symposium			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7452028781127715964	595	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:An6A6Jpfc1oC	0	0	415	419	3
3	H Du, MB Rosson, J Carroll	Public Micro-blogging in Classrooms: Towards an Active Learning Environment	2010				https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7342127155994357133	596	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:Tfl4UtY-dJUC	0	0	0	0	3
3	MB Rosson, D Zhao, H Sinha, JM Carroll	wConnect: A developmental community for women in computer and information science	2010		INTECH Open Access Publisher		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4204611032678870066	597	3/9/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:zCSUwVk65WsC	0	0	0	0	3
2	MB Rosson, JM Carroll	Integrating people and technology by design: Design-first instruction for introductory students in information technology	2010	Education Engineering (EDUCON), 2010 IEEE			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8397959091967749554	624	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=600&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:nRpfm8aw39MC	0	0	1469	1475	2
2	H Beyer	Contextual Design for Agile Teams	2010		Morgan & Claypool Publishers		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3854297503917259859	625	3/9/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=600&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:-c_eYhz9dBkC	0	0	0	0	2
2	J Wang, U Farooq, JM Carroll	Creative collective efficacy in scientific communities	2010	Unpublished manuscript. Retrieved October			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8860824571423793434	626	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=600&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:7BrZ7Jt4UNcC	14	0	2012	2012	2
1	H Du, MB Rosson, JM Carroll	Bringing back channels up front: towards an active learning environment	2010	Proceedings of the 16th ACM international conference on Supporting group ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15626686973288318970	671	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=600&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:qE4H1tSSYIIC	0	0	0	0	1
1	H Jiang, JM Carroll, M Borge, CH Ganoe	Supporting Partially Distributed, Case-Based Learning in an Advanced Undergraduate Course in Usability Engineering.	2010	ICALT			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13000811872943634190	672	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=600&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:v6i8RKmR8ToC	0	0	594	596	1
0	H Jiang, JM Carroll, C Ganoe	Managing Case-Based Learning with Interactive Case Study Libraries	2010	Learning Management System Technologies and Software Solutions for Online ...				750	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=700&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:Xl6nMSl579sC	0	0	0	0	0
0	PM Bach, H Jiang, JM Carroll	Sharing Usability Information: A Communication Paradox	2010	Interpersonal Relations and Social Patterns in Communication Technologies ...				751	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=700&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:0aBXIfxlw9sC	0	0	0	0	0
0	A Wu, XL Zhang, JM Carroll, A Klippel	Sensemaking in the Space: An Alternative Design Perspective for Mobile Navigation Systems	2010	2010 iConference				752	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=700&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:3bvyWxjaHKcC	570	0	0	0	0
0	K Anderson, A Arondekar, B Beatty, L Beckstrand, I Berger, ...	Acknowledgment to Reviewers	2010	Journal of Women’s History				753	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=700&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:cOfwuRB03ygC	22	4	334	335	0
0	H Xu, JM Carroll, MB Rosson	The Personalization Privacy Paradox: Mobile Customers' Perceptions of Push-Based vs. Pull-Based Location Commerce	2010	Encyclopedia of E-Business Development and Management in the Global Economy ...				754	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=700&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:MIg0yeAD4ggC	0	0	0	0	0
104	R Dumollard, J Carroll, MR Duchen, K Campbell, K Swann	Mitochondrial function and redox state in mammalian embryos	2009	Seminars in cell & developmental biology			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8159225767581788565	94	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:p-HGrieyzrAC	20	3	346	353	104
76	JM Carroll, MB Rosson, U Farooq, L Xiao	Beyond being aware	2009	Information and Organization			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8452969489256279427	127	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=100&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:p2g8aNsByqUC	19	3	162	185	76
66	A Waibel, H Steusloff, R Stiefelhagen, K Watson	Computers in the human interaction loop	2009	Computers in the Human Interaction Loop			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14732845415866019080	146	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=100&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:rCNdntzdTkkC	0	0	3	6	66
49	G Convertino, HM Mentis, MB Rosson, A Slavkovic, JM Carroll	Supporting content and process common ground in computer-supported teamwork	2009	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14724493116256562496	182	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=100&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:JoZmwDi-zQgC	0	0	0	0	49
40	U Farooq, CH Ganoe, JM Carroll, CL Giles	Designing for e-science: Requirements gathering for collaboration in CiteSeer	2009	International Journal of Human-Computer Studies			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6049655632471071119	213	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:VL0QpB8kHFEC	67	4	297	312	40
33	PM Bach, R DeLine, JM Carroll	Designers wanted: participation and the user experience in open source software development	2009	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13326765850698732384	241	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:WqliGbK-hY8C	0	0	0	0	33
29	H Jiang, JM Carroll	Social capital, social network and identity bonds: a reconceptualization	2009	Proceedings of the fourth international conference on Communities and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8738846043411601838	257	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:ILKRHgRFtOwC	0	0	0	0	29
28	H Du, MB Rosson, JM Carroll, C Ganoe	I felt like a contributing member of the class: increasing class participation with classcommons	2009	Proceedings of the ACM 2009 international conference on Supporting group ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12207254765458012630	262	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:_5tno0g5mFcC	0	0	0	0	28
24	A Wu, X Zhang, G Convertino, JM Carroll	CIVIL: support geo-collaboration with information visualization	2009	Proceedings of the ACM 2009 international conference on Supporting group ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4078847960517919893	286	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:2KloaMYe4IUC	0	0	0	0	24
23	JM Carroll	Human–computer interaction	2009	Encyclopedia of Cognitive Science			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8522954869915050731	293	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=200&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:mgoTDWlsYNUC	0	0	0	0	23
21	MB Rosson, A Ioujanina, T Paone, G Sheasley, H Sinha, C Ganoe, ...	A scaffolded introduction to dynamic website development for female high school students	2009	ACM SIGCSE Bulletin			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13554188319957216923	305	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=300&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:VaXvl8Fpj5cC	41	1	226	230	21
17	S Zhang, U Farooq, JM Carroll	Enhancing information scent: identifying and recommending quality tags	2009	Proceedings of the ACM 2009 international conference on Supporting group ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14209920846829362489	336	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=300&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:WJVC3Jt7v1AC	0	0	0	0	17
16	MB Rosson, JM Carroll, D Zhao, T Paone	wConnect: A Facebook-based developmental learning community to support women in information technology	2009	Proceedings of the fourth international conference on Communities and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7217261702701068157	348	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=300&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:tuHXwOkdijsC	0	0	0	0	16
16	P Díaz, MB Rosson, I Aedo, JM Carroll	Web design patterns: Investigating user goals and browsing strategies	2009	International Symposium on End User Development			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18278926270819037855	349	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=300&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:gsN89kCJA0AC	0	0	186	204	16
13	PM Bach, JM Carroll	FLOSS UX design: an analysis of user experience design in firefox and OpenOffice. org	2009	IFIP International Conference on Open Source Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10193515715419227875	376	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=300&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:6ZxmRoH8BuwC	0	0	237	250	13
10	SR Haynes, JM Carroll, TG Kannampallil, L Xiao, PM Bach	Design research as explanation: perceptions in the field	2009	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14290121208737052565	419	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=400&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:3htObqc8RwsC	0	0	0	0	10
10	HM Mentis, PM Bach, B Hoffman, MB Rosson, JM Carroll	Development of decision rationale in complex group decision making	2009	Proceedings of the SIGCHI Conference on Human Factors in Computing Systems ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7592689399855655040	420	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=400&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:mNrWkgRL2YcC	0	0	0	0	10
9	JM Carroll	Learning in communities: interdisciplinary perspectives on human centered information technology	2009		Springer Science & Business Media		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17978510693162373801	432	3/9/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=400&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:5MTHONV0fEkC	0	0	0	0	9
8	JM Carroll	The participant-observer in community-based learning as community bard	2009	Learning in Communities			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10951627336090647643	449	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=400&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:jgBuDB5drN8C	0	0	7	10	8
7	MB Rosson, H Sinha, D Zhao, JM Carroll, CH Ganoe, J Mahar	wConnect: Cultivating a landscape of online places for a developmental learning community.	2009	Educational Technology & Society			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9020161410008257594	475	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=400&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:JTqpx9DYBaYC	12	4	87	97	7
7	JM Carroll	The essential tension of creativity and rationale in software design	2009	Manifesto from the workshop on creativity and rationale in software design			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7002379886596432857	476	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=400&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:LhH-TYMQEocC	0	0	0	0	7
5	MD Lytras, E Damiani, JM Carroll, D Avison, RD Tennyson, A Dale, ...	Visioning and Engineering the Knowledge Society-A Web Science Perspective: Second World Summit on the Knowledge Society, WSKS 2009, Chania, Crete, Greece, September 16-18, 2009. Proceedings	2009		Springer Science & Business Media		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3576072588442314629	532	3/9/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=7Mg8JZMAAAAJ&cstart=500&pagesize=100&citation_for_view=7Mg8JZMAAAAJ:PyEswDtIyv0C	0	0	0	0	5
