Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
120	"JK Strelec, DC Lagoudas, MA Khan, J Yen"	Design and implementation of a shape memory alloy actuated reconfigurable airfoil	2003	Journal of Intelligent Material Systems and Structures 14 (4-5)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6029044231375942973	20	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:M3ejUd6NZC8C	0	0	257	273	120
29	"D Xu, RA Volz, TR Ioerger, J Yen"	Modeling and analyzing multi-agent behaviors using predicate/transition nets	2003	International Journal of Software Engineering and Knowledge Engineering 13 ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13746537668264010007	73	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:j3f4tGmQtD8C	0	0	0	0	29
14	"J Yen, X Fan, S Sun, R Wang, C Chen, K Kamali, RA Volz"	Implementing shared mental models for collaborative teamwork	2003	the Workshop on Collaboration Agents: Autonomous Agents for Collaborative ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8285601358926980490	133	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:vRqMK49ujn8C	0	0	0	0	14
14	"J Yen, X Fan, RA Volz"	Proactive communications in agent teamwork	2003	Workshop on Agent Communication Languages			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1260387778421367608	134	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:pqnbT2bcN3wC	0	0	271	290	14
11	"DH Widyantoro, TR Ioerger, J Yen"	Tracking changes in user interests with a few relevance judgments	2003	Proceedings of the twelfth international conference on Information and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17720502605131771918	153	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:dshw04ExmUIC	0	0	0	0	11
11	"J Yen, X Fan, S Sun, R Wang"	ON MODELING AND SIMULATING AGENT	2003	Proceedings of the Second International Conference on Active Media ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8847999468211548125	154	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:bFI3QPDXJZMC	0	0	0	0	11
6	"J Yen, X Fan, RA Volz"	Proactive information exchanges based on the awareness of teammates� information needs	2003	AAMAS 2003 Workshop on Agent Communication Languages and Communication ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8337784609085603956	200	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:p2g8aNsByqUC	0	0	0	0	6
5	"J Yen, X Fan, RA Volz"	On need-driven proactive information exchanges in agent teams	2003	"Intelligent Agent Technology, 2003. IAT 2003"	IEEE/WIC International ...		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2288335050876851173	218	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:LPZeul_q3PIC	0	0	0	0	5
5	"J Yen, X Fan, S Sun, R Wang, C Chen, K Kamali, M Miller, RA Volz"	Formal semantics and communication strategies for proactive information delivery among team-based agents	2003	Proceedings of the second international joint conference on Autonomous ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16493003317423228659	219	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:V3AGJWp-ZtQC	0	0	0	0	5
1	"T Hanratty, J Dumer, J Yen, X Fan"	Using agents with shared mental model to support network-centric warfare	2003	"Proc. of the 7th Multiconference on Systemic, Cybernetics and Informatics ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5619809491560364821	305	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:5qfkUJPXOUwC	0	0	0	0	1
0	"JP Li, J Zhao, J Liu, N Zhong, J Yen"	Active Media Technology	2003	World Scientific				351	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:j7_hQOaDUrUC	0	0	0	0	0
0	"X Fan, J Yen"	A Logical Splitting Strategy for the Belief Structure of Agents	2003	Journal of Applied Non-Classical Logics				352	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:ALROH1vI_8AC	13	2	199	221	0
68	"DH Widyantoro, TR Ioerger, J Yen"	An incremental approach to building a cluster hierarchy	2002	"Data Mining, 2002. ICDM 2003. Proceedings. 2002 IEEE International ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6916544834955627736	37	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:4TOpqqG69KYC	0	0	0	0	68
52	"D Xu, R Volz, T Ioerger, J Yen"	Modeling and verifying multi-agent behaviors using predicate/transition nets	2002	Proceedings of the 14th international conference on Software engineering and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12974426011595814496	50	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:9ZlFYXVOiuMC	0	0	0	0	52
49	J Yen	Intelligent taxi total service system	2002	US Patent 6			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15593133087252627027	55	3/9/2017	Patent			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:WbkHhVStYXYC	456	0	207	207	49
17	"J Yen, X Fan, RA Volz"	On proactive delivery of needed information to teammates	2002	Proceedings of the AAMAS 2002 Workshop of Teamwork and Coalition Formation ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16141957514219310800	110	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:hMod-77fHWUC	0	0	0	0	17
9	"Y Zhang, RA Volz, TR Ioerger, S Cao, J Yen"	Proactive Information Exchange During Team Cooperation.	2002	IC-AI			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15958264155992359173	164	3/9/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:f2IySw72cVMC	0	0	341	346	9
4	"CW Chang, H Ying, TA Kent, J Yen, LM Ketonen, ML Reynolds, ..."	A New Method for Two-stage Hybrid Fuzzy Segmentation of MR Images of Human Brains with Lesion	2002	International Journal of Fuzzy Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7076972654548605954	230	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:WA5NYHcadZ8C	4	4	873	882	4
3	"J Yen, X Fan"	The semantics of proactive communication acts among team-based agents	2002	"Tools with Artificial Intelligence, 2002.(ICTAI 2002). Proceedings. 14th ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3994518849416255648	253	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:XiVPGOgt02cC	0	0	0	0	3
1	"X Fan, J Yen"	A framework for splitting BDI agents	2002	International Conference on Logic for Programming Artificial Intelligence ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5546612382590206104	306	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:VLnqNzywnoUC	0	0	0	0	1
0	"WL Hsu, YR Yang, CL Yang, JG Yen, RY Wang"	Functional reach ability in individual with hemiplegia.	2002	Formosan Journal of Physical Therapy				353	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:tuHXwOkdijsC	0	0	1	3	0
216	"J Yen, J Yin, TR Ioerger, MS Miller, D Xu, RA Volz"	Cast: Collaborative agents for simulating teamwork	2001	International Joint Conference on Artificial Intelligence			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12405018728329310542	10	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:IjCSPb-OGe4C	17	1	1135	1144	216
158	"DH Widyantoro, TR Ioerger, J Yen"	Learning user interest dynamics with a three?descriptor representation	2001	Journal of the American Society for Information Science and Technology 52 (3 ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7290852363860847972	13	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:eQOLeE2rZwMC	0	0	0	0	158
140	"DH Widyantoro, J Yen"	A fuzzy ontology-based abstract search engine and its user studies	2001	"Fuzzy Systems, 2001. The 10th IEEE International Conference on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14817725953146801975	17	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:ufrVoPGSRksC	3	0	1291	1294	140
45	"DH Widyantoro, J Yen"	Using fuzzy ontology for query refinement in a personalized abstract search engine	2001	"IFSA World Congress and 20th NAFIPS International Conference, 2001. Joint ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14286921516016905013	58	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:IWHjjKOFINEC	0	0	0	0	45
35	"L Yang, DH Widyantoro, T Ioerger, J Yen"	An entropy-based adaptive genetic algorithm for learning classification rules	2001	"Evolutionary Computation, 2001. Proceedings of the 2001 Congress on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3155540598330029546	65	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:TFP_iSt0sucC	2	0	790	796	35
19	"Z He, L Yang, J Yen, C Wu"	Neural-network approach to predict well performance using available field data	2001	SPE Western Regional Meeting			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6217691200486289365	99	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:1Ye0OR6EYb4C	0	0	0	0	19
17	"Y Zhang, K Biggers, L He, S Reddy, D Sepulvado, J Yen, T Ioerger"	A distributed intelligent agent architecture for simulating aggregate-level behavior and interactions on the battlefield	2001	Proc. of SCI			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14835073543466262045	111	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:SeFeTyx0c_EC	0	0	58	63	17
9	"Y Zhang, L He, K Biggers, J Yen, T Ioerger"	Simulating teamwork and information flow in tactical operations centers using multi-agent systems	2001	Proceedings of the tenth conference on computer generated forces and ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11120740348413456464	165	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:D03iK_w7-QYC	0	0	0	0	9
2	"R Langari, J Yen"	Guest editorial fuzzy logic at the turn of the millennium	2001	IEEE Transactions on Fuzzy Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10946135567830271918	275	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:yB1At4FlUx8C	9	4	481	482	2
1	"J Yen, J Yin, TR Ioerger, MS Miller, D Xu, RA Volz"	Toward scalable and proactive multi-agent teams	2001	"Proceedings of the Autonomous Agents Workshop, Montreal, Canada"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9726891033656666823	307	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:9Nmd_mFXekcC	0	0	0	0	1
1	"JC Dumer, TP Hanratty, J Yen, D Widyantoro, J Ernst, TJ Rogers"	Collaborative Agents for an Integrated Battlespace	2001	"Proceedings of the 5th World Multi-Conference on Systemics, Cybernetics, and ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15358796236711624309	308	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:OcBU2YAGkTUC	0	0	0	0	1
475	"MS El-Nasr, J Yen, TR Ioerger"	Flame�fuzzy logic adaptive model of emotions	2000	Autonomous Agents and Multi-agent systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12010881201605076572	2	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:9yKSN-GCB0IC	3	3	219	257	475
52	"J Yin, MS Miller, TR Ioerger, J Yen, RA Volz"	A knowledge-based approach for designing intelligent team training systems	2000	Proceedings of the fourth international conference on Autonomous agents			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10228325899806994813	51	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:KlAtU1dfN6UC	0	0	427	434	52
35	"DH Widyantoro, J Yen"	A fuzzy similarity approach in text classification task	2000	"Fuzzy Systems, 2000. FUZZ IEEE 2000. The Ninth IEEE International Conference ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15278805265658139046	66	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:4JMBOYKVnBMC	0	0	0	0	35
29	"MS Miller, J Yin, RA Volz, TR Ioerger, J Yen"	Training teams with collaborative agents	2000	International Conference on Intelligent Tutoring Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8887021693639032608	74	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:_Qo2XoVZTnwC	0	0	63	72	29
22	"TR Ioerger, RA Volz, J Yen"	"Modeling cooperative, reactive behaviors on the battlefield with intelligent agents"	2000	Proceedings of the nineth Conference on Computer Generated Forces (9th CGF ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14440907780100569108	88	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:R3hNpaxXUhUC	0	0	0	0	22
19	"DC Lagoudas, JK Strelec, J Yen, MA Khan"	Intelligent design optimization of a shape-memory-alloy-actuated reconfigurable wing	2000	SPIE's 7th Annual International Symposium on Smart Structures and Materials ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6884006600909032215	100	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&pagesize=100&citation_for_view=DxqKhDcAAAAJ:ns9cj8rnVeAC	0	0	0	0	19
8	"JMD Hill, MS Miller, J Yen, UW Pooch"	"Tactical event resolution using software agents, crisp rules, and a genetic algorithm"	2000	SIMULATION SERIES			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6859387128450916865	179	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=100&pagesize=100&citation_for_view=DxqKhDcAAAAJ:cFHS6HbyZ2cC	32	3	15	21	8
4	J Yen	Special issue of decision supports systems�intelligent agents and digital community	2000	Decision Support Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15039420956595981483	231	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:mWEH9CqjF64C	28	3	217	218	4
3	"L Yang, J Yen"	An adaptive simplex genetic algorithm	2000	Proceedings of the 2nd Annual Conference on Genetic and Evolutionary ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18151809341853523244	254	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=200&pagesize=100&citation_for_view=DxqKhDcAAAAJ:JoZmwDi-zQgC	0	0	0	0	3
0	"LL Kothari, L Raschid, C Ravishankar, R Reynolds, M Singhal, ..."	Farokh B. Bastani	2000	IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING				354	3/9/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:jE2MZjpN3IcC	12	1	0	0	0
0	"J Yen, MA Khan"	"Intelligent Design Optimization of a Shape Memory Alloy Actuated Reconfigurable Wing Dimitris C. Lagoudas"", Justin K. Strelec"""" Aerospace Engineering Department, Texas A&M University, College Station, TX 77843-3141"	2000	Smart Structures and Materials: Mathematics and control in smart structures ...				355	3/9/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:sJsF-0ZLhtgC	0	0	0	0	0
0	"L Yang, Z He, J Yen, C Wu"	A neural network approach to predict existing and in-fill oil well performance	2000	"Neural Networks, 2000. IJCNN 2000, Proceedings of the IEEE-INNS-ENNS ..."				356	3/9/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DxqKhDcAAAAJ&cstart=300&pagesize=100&citation_for_view=DxqKhDcAAAAJ:dBIO0h50nwkC	0	0	0	0	0
